V0_LATITUDE,V0_LONGITUDE,V1_LATITUDE,V1_LONGITUDE,V2_LATITUDE,V2_LONGITUDE,V3_LATITUDE,V3_LONGITUDE,MG_WT,AL_WT,SI_WT,FE_WT,NA_WT,O_WT,TI_WT,CA_WT,chi2
-54.8928,-112.764,-60.4267,-111.679,-59.7863,-110.309,-54.2753,-111.528,2.58391668,5.00000016,5.81326834,2.59102626,4.3305919,45.0,15.36178127,19.31941538,1.932194
77.2493,93.3708,71.4699,92.3704,71.4106,95.3998,77.16,97.7504,5.75,19.8,16.79,3.2,3.29704676,45.0,5.02542992,8.19098796,2.162801018087434
-70.1614,-171.982,-75.7268,-171.299,-75.141,-168.384,-69.5916,-169.788,4.70889492,8.68963092,18.1056329,1.31947962,1.91379358,45.0,0.26257338,19.99999467,1.427377
-86.4948,68.3643,-88.3207,-133.877,-89.0496,-111.848,-87.0269,80.4839,0.24850778,5.00003607,4.77028755,12.37031037,4.91480174,45.0,7.69605834,19.99999816,2.450166
-20.2032,-66.2018,-25.9456,-66.0584,-25.7639,-65.0922,-20.0498,-65.2674,2.77771958,9.26603005,9.95317288,5.5450461,2.99380957,45.0,4.46422557,19.99999625,2.196274
84.8357,10.8232,79.2096,5.5989,79.1227,9.5617,84.6604,18.6514,7.24202599,18.76321269,19.80683124,1.58022057,2.577965,45.0,0.02960319,5.00014133,1.805131
79.7907,100.731,74.1435,100.696,74.1287,103.219,79.7681,104.574,3.65347274,10.072285,13.31422575,2.12842086,4.29315023,45.0,1.53873608,19.99970934,1.943533
88.1183,144.222,82.528,132.47,82.4523,137.605,87.8394,161.63,4.34015964,12.06570279,12.27811358,2.40659157,3.75826732,45.0,0.74435088,19.40681422,2.155263
85.7049,-4.0711,80.0852,-11.18,79.983,-6.7139,85.4781,5.4916,3.99352117,7.31078408,11.22861543,1.66448522,2.03735041,45.0,18.97643055,9.78881314,1.667122
87.2359,-76.7154,81.7623,-60.274,81.8278,-55.6393,87.438,-62.9668,3.64e-06,13.94074163,0.84110298,16.49499442,3.35056871,45.0,0.39421124,19.97837737,2.27261
79.6473,-79.1186,74.1489,-75.693,74.7308,-73.2388,80.2507,-75.4923,4.0287116,8.4799622,11.87723952,3.32290867,3.758546,45.0,3.53263363,19.99999839,2.267251
19.8845,-14.344,14.1426,-14.5401,14.05,-13.6273,19.753,-13.4017,7.5092373,8.0586331,16.43412969,1.00000424,2.6056439,45.0,5.92933687,13.4630149,2.618647
86.4805,104.346,80.8343,104.082,80.8072,108.386,86.4113,115.282,3.92350168,9.27728839,14.11474885,1.51514532,2.94318859,45.0,3.22612754,19.99999963,2.273513
72.3264,-113.258,66.814,-114.981,66.173,-113.233,71.6592,-111.13,4.69352602,11.09114713,13.78719913,1.29631466,3.85251461,45.0,0.27930938,19.99998907,3.07273
89.2958,-162.294,84.2817,-81.9161,84.3249,-75.1652,89.9584,-114.519,1.2336041,9.57044576,13.49997358,3.81956203,4.99999475,45.0,1.87642751,19.99999228,1.543738
-53.9033,-66.7944,-59.5957,-66.3749,-59.2788,-64.7706,-53.6048,-65.3979,3.28230705,9.13969682,13.11941319,3.1404877,3.45210206,45.0,2.86599945,19.99999373,1.773607
43.2549,-65.56,37.6417,-66.1268,37.2242,-65.217,42.8025,-64.5997,9.58836842,12.06653908,25.91563323,1.00000006,1.42945794,45.0,1.22e-06,5.00000005,2.66211
-74.9692,-173.489,-80.5308,-173.328,-79.9604,-168.984,-74.4108,-170.631,5.00202779,6.9129444,13.27186151,3.85098218,2.88329814,45.0,3.07951618,19.9993698,1.75134
85.0396,-165.447,79.5601,-163.883,80.1343,-160.261,85.5981,-157.581,1.83325114,5.52968948,5.70176104,2.19492074,2.9858002,45.0,19.9729088,16.78166861,2.289097
-58.4599,-83.3574,-64.0376,-82.5899,-63.5359,-81.0567,-57.9856,-82.0405,8.21763721,15.85283679,22.67209365,1.00000012,2.25715109,45.0,1.01e-06,5.00028013,2.50507
88.2934,-23.0112,82.9064,-1.2787,82.4647,4.2393,88.0006,1.5125,1.15306073,9.69347938,8.59368281,6.96531729,4.99999842,45.0,3.59446208,19.9999993,1.710764
-58.118,-112.873,-63.641,-111.679,-62.9948,-110.191,-57.4935,-111.555,3.35907043,8.52697325,12.07196268,4.20706143,3.99923042,45.0,2.83570399,19.9999978,1.825376
86.7362,26.1245,81.1731,14.8703,81.0614,19.5774,86.4509,37.3223,5.00176285,13.38435463,14.72163562,1.07556426,3.1211106,45.0,11.14899136,6.54658068,2.096868
55.5721,-75.579,50.0341,-76.519,49.4537,-75.452,54.962,-74.4248,7.8818112,14.55007596,22.84800894,1.23092796,3.4162939,45.0,1.29e-06,5.07288075,2.71224
89.65,-24.2313,84.8272,-54.9331,85.3073,-46.5674,89.4851,167.502,5.41968378,11.77110639,16.49115589,1.24720328,1.81e-06,45.0,0.07159826,19.9992506,2.394579
41.0465,-160.898,35.4003,-161.171,35.097,-160.293,40.7127,-159.961,5.48248241,19.30400852,21.55258743,1.00000004,2.66088561,45.0,1.16e-06,5.00003483,2.705102
88.0201,36.8077,82.5509,14.8777,82.4211,20.3935,87.5848,51.8806,5.71000642,16.31546186,21.5531426,1.29903953,3.36557465,45.0,1.75677484,5.0000001,1.389613
88.3854,117.67,82.7403,114.489,82.6968,119.944,88.2016,140.07,3.72482604,8.71024035,14.10030795,2.14012944,4.99999985,45.0,1.32454886,19.9999475,2.324814
-53.8111,-53.1158,-59.4019,-52.1891,-58.8529,-50.8428,-53.2976,-51.9225,7.98127696,16.03296082,23.21480095,1.00000018,1.77095954,45.0,1.05e-06,5.0000005,2.484688
71.7397,-8.2108,66.2104,-9.2605,65.6598,-7.6606,71.1806,-6.1503,2.54,7.94,13.7,20.0,2.38235022,45.0,0.57619911,5.2681188,2.309285811298094
-62.7841,-114.193,-68.2942,-112.814,-67.6458,-111.088,-62.1562,-112.718,3.17083399,10.28330678,15.1834252,1.12939016,4.99999851,45.0,0.23309054,19.99995483,3.004821
87.6878,117.228,86.9421,1.1176,86.6333,13.6032,88.1584,133.559,4.04752314,15.0081549,14.44309626,1.02281719,0.86188649,45.0,2.22e-05,19.61649978,1.331345
64.398,-161.78,58.7974,-162.273,58.3943,-160.948,63.973,-160.209,4.71933675,18.62629098,23.9153745,1.00162059,1.73736499,45.0,1.06e-06,5.00001113,1.450725
-84.4127,66.5067,-89.4972,-120.66,-89.3323,145.731,-84.9627,73.5135,0.00042523,12.89315212,5.95661516,9.89262248,4.99105888,45.0,1.27509901,19.99102711,2.843525
66.7094,-92.21,60.96,-91.6304,60.9804,-89.6992,66.74,-89.8401,4.26,15.58,18.98,6.06,2.74415581,45.0,1.47406791,13.38930678,2.413046977105977
-76.7664,-85.8958,-82.3208,-84.9755,-81.7847,-80.1892,-76.2598,-82.9746,5.99128364,18.15708231,22.65926675,1.00000057,2.19231651,45.0,3.89e-06,5.00004634,1.744358
87.7635,-123.889,82.0744,-113.462,82.0879,-106.986,87.811,-100.857,5.99676463,19.22837858,22.00889491,1.00014048,1.76581981,45.0,1.32e-06,5.00000026,1.643358
88.578,48.5594,85.4938,164.837,85.7041,173.616,88.9886,76.9123,2.3526505,5.49541551,14.66309894,1.09724194,4.92581523,45.0,6.46774789,19.99803,1.950988
74.6348,-39.9332,69.0937,-41.1797,68.5126,-39.3203,74.0247,-37.5085,6.90563382,17.85086785,19.24356868,1.00000078,4.99992728,45.0,1.06e-06,5.00000054,2.081957
-56.6489,-75.8135,-61.4981,-75.9885,-62.1453,-74.6009,-56.0059,-74.6166,3.32400196,9.68983648,10.57183892,1.81766551,3.22901827,45.0,6.36763896,19.99999991,1.135212
-55.6892,-57.8176,-61.187,-59.2451,-61.824,-57.8646,-56.33,-56.6418,6.38383147,17.06206444,22.4341311,1.0000175,3.11995195,45.0,1.22e-06,5.00000231,1.730506
50.8335,-76.6985,45.2704,-77.5264,44.7135,-76.5116,50.243,-75.6207,6.87717225,10.21840601,16.6240842,1.01461318,2.53710653,45.0,1.01e-06,17.72861682,3.149576
-11.2059,22.1451,-16.8837,22.2673,-16.8244,22.9824,-11.1694,22.8479,4.02558406,9.67193584,13.50108519,2.29227718,3.88688416,45.0,1.62223361,19.99999997,3.270198
87.8849,60.5803,82.3354,65.7997,81.876,70.8716,87.4132,77.3256,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
-67.4308,-10.9903,-73.0009,-12.5891,-73.4192,-10.269,-67.8106,-9.1804,7.46,16.21,14.05,7.53,2.16745267,45.0,0.50485659,5.68223919,2.1127432711278744
88.4963,-113.881,83.6129,-108.46,83.0905,-103.015,89.0897,-85.6202,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
-62.4318,-75.7224,-67.9364,-77.3997,-68.5659,-75.6079,-63.0597,-74.2582,6.12011614,18.52210989,21.29433876,1.16070943,2.9027233,45.0,2.2e-06,5.00000028,1.404794
-52.1677,-55.3564,-57.7656,-54.5054,-57.2309,-53.2135,-51.6685,-54.2024,8.51613143,18.1122091,20.90761405,1.0000001,1.46404373,45.0,1.18e-06,5.00000041,1.797488
82.2264,69.726,76.6601,68.9017,76.1799,71.841,81.7228,74.5002,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
-69.0843,160.608,-74.6722,161.383,-74.0773,164.274,-68.5069,162.824,6.39546314,18.54334636,21.36987972,1.00000367,2.6910762,45.0,0.00022878,5.00000213,1.546445
39.6703,-53.8028,34.0196,-54.308,33.6004,-53.3927,39.2097,-52.8407,4.95028972,6.31819844,14.18105012,2.8247504,3.463738,45.0,3.26217215,19.99980115,1.354478
76.7397,126.7806,71.2508,128.9194,71.8003,130.8391,77.3101,129.4794,2.85,16.34,16.73,9.96,2.85809152,45.0,8.27524764,15.95540996,3.22078477730936
87.2572,1.6211,81.653,13.3387,81.4208,19.1392,87.1055,19.6546,2.95740561,5.00004479,15.91010022,2.16165438,4.99999902,45.0,3.97081764,19.99997834,1.737431
86.5276,161.225,80.9785,151.631,80.8925,155.589,86.312,170.64,2.74922841,7.95738546,9.25553738,1.6636967,3.95781191,45.0,19.99999805,9.4163421,3.363607
-47.8458,163.988,-53.4815,164.596,-52.92,165.976,-47.3121,165.249,6.7875275,9.73520233,19.13951415,1.00000019,2.33557282,45.0,4.05e-06,16.00217897,1.542532
80.8383,119.1,75.1891,118.588,75.1634,121.314,80.7974,123.431,3.54677976,8.89633107,9.86655276,1.16483736,2.79651901,45.0,19.92359129,8.80538876,3.413089
89.1722,-137.864,85.7257,113.825,85.6556,122.959,89.7069,-86.6125,2.08717603,7.84067412,14.74789122,2.90276207,4.99999269,45.0,2.42150554,19.99999832,2.318236
56.6248,-161.362,51.0124,-161.781,50.6347,-160.679,56.223,-160.118,5.67187344,19.38671052,21.49196375,1.00005769,2.44938594,45.0,1.25e-06,5.0000074,2.153533
-75.2933,-114.035,-80.7665,-118.036,-81.4054,-114.104,-75.9088,-111.427,2.96742058,9.53440006,17.01638222,1.11430881,4.22437225,45.0,0.14311824,19.99999784,1.83089
80.8103,10.7805,75.0801,10.9007,75.0606,14.2696,80.7808,16.199,3.58,17.67,16.68,7.44,2.61281923,45.0,1.27674146,7.19102145,2.146483488063813
-31.6001,22.3959,-37.2629,22.6377,-37.1171,23.4769,-31.4753,23.184,8.36680093,16.64148342,20.41135545,1.00004241,3.58028454,45.0,1.02e-06,5.00003223,2.420714
87.8931,133.543,86.6704,20.2219,86.4034,31.3901,88.381,149.688,2.48316826,15.33496486,11.61192133,2.15201594,4.1801613,45.0,0.44748577,18.79028253,1.309784
87.1282,165.985,81.6074,153.269,81.5144,157.494,86.8689,176.828,5.86526875,14.79038322,17.93870749,1.00001056,2.45493512,45.0,3.22e-06,12.95069163,2.563591
-53.9088,-58.8778,-58.7616,-59.1046,-59.4056,-57.8337,-53.27,-57.7655,2.7817064,5.77217756,7.52757646,2.1027296,2.50617224,45.0,19.02659679,15.28304095,1.7323
78.3842,-133.568,72.8238,-135.083,72.3695,-132.945,77.8989,-130.527,5.44559169,17.4251543,22.27732343,1.0,3.85192852,45.0,2.05e-06,5.0,1.352071
76.5417,71.1381,70.9708,70.1431,70.4877,72.252,76.0368,73.9799,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
-79.7602,-176.381,-85.3042,-179.454,-84.7847,-170.604,-79.2298,-172.182,3.96879298,8.37190126,16.6378029,2.20217967,2.86022613,45.0,0.95911752,19.99997954,2.569068
69.8695,-12.4092,64.2229,-13.7173,63.8341,-11.8629,69.4494,-10.1308,5.50492728,9.58759612,14.76458381,1.30744094,3.32431989,45.0,0.51113205,19.99999991,2.378524
74.0704,-52.9748,68.519,-54.542,67.9216,-52.6543,73.4379,-50.5428,6.84621534,18.25804651,21.22743272,1.00000005,2.66829745,45.0,5.85e-06,5.00000207,1.459371
-75.4587,-58.6283,-80.9599,-63.0771,-81.583,-58.7319,-76.0454,-55.8034,2.64556899,7.5464394,13.85162957,3.21825016,4.99999662,45.0,2.73812785,19.99998741,3.177783
77.9661,32.7505,72.325,31.3962,72.2773,33.7162,77.8983,36.0363,4.57106445,10.33054973,14.63295268,1.30539039,3.78040444,45.0,0.37964025,19.99999805,2.528793
83.2689,105.236,77.6202,105.105,77.5996,108.339,83.2316,111.078,2.33355798,5.14337126,5.51068229,2.43315034,2.93252322,45.0,19.99936739,16.64734754,3.246725
69.2697,-23.1998,63.8397,-23.0595,64.3308,-20.9999,69.2499,-20.3607,5.95,11.95,12.33,13.6,2.97860446,45.0,14.74952558,6.96433566,2.660885444172965
78.246,131.01,72.6039,130.163,72.5703,132.451,78.1971,134.337,4.57939888,11.34598504,13.23872782,1.81606619,3.4202801,45.0,0.59963756,19.99990441,2.516429
-52.0487,-170.723,-57.6524,-170.071,-57.0791,-168.634,-51.5003,-169.431,6.86796742,11.84652164,23.70540454,1.00000176,2.806508,45.0,2.2e-06,8.77359445,1.854399
-39.4704,-14.6761,-45.1236,-14.5005,-44.854,-13.4706,-39.2182,-13.7098,9.25610519,17.9138281,20.59625792,1.00000002,1.23380433,45.0,1.41e-06,5.00000302,2.38699
85.2626,134.736,79.6341,131.359,79.579,135.105,85.1444,142.673,4.53941589,11.38054708,15.77444754,1.10686704,2.11266864,45.0,0.08607675,19.99997707,1.79189
71.1223,-113.278,65.6064,-114.915,64.9668,-113.237,70.4569,-111.262,4.36170679,10.50138453,13.40977216,1.51695044,4.7554658,45.0,0.45472031,19.99999997,3.477742
77.8068,135.895,72.1714,134.869,72.1339,137.059,77.7529,139.036,4.48262692,12.55287494,14.69358522,1.14948944,2.27069735,45.0,0.04167598,19.80905016,2.695326
88.2922,176.759,85.9414,-57.2745,86.1326,-48.6956,88.777,-167.54,5.92220848,16.41745826,19.5105011,1.91816515,4.99920881,45.0,1e-06,6.23245719,2.361668
55.1903,-65.7587,49.4779,-66.173,49.208,-64.8624,54.8958,-64.2827,10.479746,15.04886485,23.4713759,1.0000025,1.42e-06,45.0,6.77e-06,5.00000257,2.798039
-58.5431,-115.119,-64.0663,-113.934,-63.4263,-112.431,-57.9238,-113.792,3.34675727,8.56531309,11.65456133,3.33459788,3.6813256,45.0,4.41744794,19.99999688,1.787545
-66.4874,-67.381,-72.1669,-66.7952,-71.8259,-64.2063,-66.1643,-65.3624,2.21379216,11.59417616,10.11568209,3.39734723,4.99999978,45.0,2.67907506,19.99992752,2.032331
-75.7584,34.3754,-80.6597,34.5144,-81.2504,38.2564,-75.1922,36.7547,0.56920225,19.24083933,12.55667201,3.90437748,1.47747587,45.0,2.66157647,14.58985659,2.592991
-8.294,22.1089,-13.9734,22.2176,-13.9272,22.9258,-8.271,22.8086,3.71024434,7.80133741,12.11679086,4.00088044,3.77403047,45.0,3.5967209,19.99999558,3.361718
-41.5254,-77.6364,-47.09,-76.841,-46.4817,-75.8179,-40.9513,-76.6628,6.45058726,19.99985543,19.87746369,1.00001632,2.67204191,45.0,1.12e-06,5.00003428,2.555883
81.256,-67.4895,75.5714,-68.4737,75.236,-65.2059,80.8867,-62.2819,4.74810787,12.30236482,11.55068896,1.45391627,4.49180039,45.0,0.45312842,19.99999327,1.510197
88.1126,99.3346,82.471,99.5817,82.4423,104.713,88.0029,118.831,5.36766407,14.44456251,16.90304959,1.00000161,3.22744164,45.0,2.15435732,11.90292325,2.971467
-84.5224,-76.7405,-89.4305,-172.005,-89.3533,93.6703,-85.0647,-68.834,1.66470598,7.04717098,12.75597108,3.38671756,4.99999146,45.0,5.14544592,19.99999702,3.000937
-54.7744,-146.584,-60.3409,-145.785,-59.7572,-144.36,-54.2093,-145.308,5.12913716,6.75007375,17.66615994,1.00042576,4.49441021,45.0,0.00032181,19.95947137,2.366746
-60.469,128.9695,-65.9408,127.5904,-66.5595,129.0892,-61.0604,130.2698,2.8,14.51,20.62,4.6,1.87964947,45.0,3.86624648,10.82748219,1.98430081780892
78.7491,72.6205,73.0404,74.14,72.8699,77.1803,78.5892,77.1202,3.37,16.35,19.45,2.08,3.31669806,45.0,1.71805069,11.49711655,2.1945288412096424
22.5637,-66.9565,16.8074,-67.0793,16.7132,-66.1474,22.4376,-65.9937,4.23503752,6.12083417,14.70958897,3.65531233,2.65923633,45.0,3.61999071,19.99999997,2.458405
84.3662,-167.76,78.7808,-166.388,78.3649,-162.805,83.9398,-160.776,2.38664546,10.37340794,15.87467695,1.26587894,4.84313632,45.0,0.25645159,19.9998028,1.372151
87.3778,5.382,81.6963,1.4856,81.6348,6.9211,87.1918,21.4645,3.26216537,5.00000024,6.4145219,1.69482379,3.07471677,45.0,19.71409453,15.8396774,2.442634
-73.3039,-68.0881,-78.8396,-66.6554,-78.2926,-63.5055,-72.7851,-65.8666,6.61615169,17.35860789,23.56254713,1.00000095,1.4625565,45.0,1.71e-06,5.00013414,2.440416
-65.7801,-16.4599,-71.385,-16.4145,-71.0883,-14.3839,-65.4885,-14.8419,6.0230751,17.6686466,22.69118264,1.00003346,2.61662582,45.0,0.00043563,5.00000075,1.423563
-58.0521,-83.3346,-63.6311,-82.576,-63.1307,-81.0628,-57.5793,-82.0312,8.84764281,18.13067573,19.79613859,1.0000233,2.2255183,45.0,1.18e-06,5.00000009,2.629851
-84.2161,-114.445,-89.6855,72.8554,-89.3599,-52.6496,-84.7915,-107.576,1.74669001,5.98377101,17.1888287,2.44396059,4.9999974,45.0,2.63675251,19.99999978,1.923183
-65.2407,127.0501,-71.3206,127.2103,-70.7096,129.0603,-65.8407,128.5499,2.65,15.97,17.19,6.67,1.92953421,45.0,4.86644553,10.48311956,2.019471818092253
74.0997,72.8512,68.44,72.8423,68.4291,74.8256,74.0852,75.4657,4.85999219,13.50171598,13.11887474,1.00001433,2.51939205,45.0,1.4e-05,19.99999676,2.180714
-68.0801,-75.7487,-73.591,-77.92,-74.2099,-75.5115,-68.6894,-73.8975,3.59551613,9.07192369,12.9185262,1.79140848,2.62270987,45.0,19.99990949,5.00000613,1.438528
-50.5473,-53.0584,-56.1489,-52.2244,-55.6171,-50.9791,-50.0518,-51.9365,9.67814106,17.57907421,19.57139817,1.00000123,2.17135158,45.0,3.38e-05,5.0,2.310513
-77.7946,-7.3652,-83.3067,-10.9529,-83.9198,-4.8949,-78.3806,-4.051,6.10552775,17.46645094,21.33603041,1.00000593,4.09197539,45.0,1.01e-06,5.00000856,1.442138
84.5374,-119.628,79.0646,-113.143,79.6866,-109.467,85.2028,-112.684,4.50212238,11.44530302,16.07366061,1.25578458,1.50095228,45.0,0.22217753,19.99999959,1.654721
73.0399,12.3608,67.831,13.5708,68.2094,15.6002,73.4407,14.9595,5.65,15.27,18.04,4.0,2.89551545,45.0,1.83452031,5.87797473,2.3365693059270862
-52.6068,-75.7017,-58.1181,-74.6291,-57.4612,-73.4114,-51.9769,-74.5912,5.756512,18.60817671,20.93660551,1.00008183,3.69862289,45.0,1.05e-06,5.00000001,1.478081
81.1988,-71.7735,75.4747,-70.4214,75.481,-66.9905,81.2091,-66.153,7.99547978,17.35430976,22.52553091,1.0,1.12458595,45.0,1.02e-06,5.00009257,2.210734
83.4309,-103.96,77.8996,-107.677,77.3904,-104.721,82.8646,-99.0157,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
82.1569,118.078,76.5078,117.504,76.4809,120.489,82.1113,123.123,4.09594626,9.70144068,15.5022617,1.4430225,3.76358993,45.0,0.49373901,19.99999992,3.419002
-43.3899,-59.5886,-48.9334,-58.7895,-48.3079,-57.7658,-42.7973,-58.6205,2.22684648,5.00003739,5.56551185,2.42798369,2.29043934,45.0,17.51712642,19.97205483,2.299692
53.5313,-175.262,47.8993,-175.662,47.5314,-174.574,53.1371,-174.049,5.06731566,17.60414628,21.07081858,1.07661856,2.82987387,45.0,1.02e-06,7.35122603,1.697633
47.1579,-8.4284,41.563,-9.0364,41.0555,-8.09,46.6125,-7.4144,14.35645831,12.8933562,20.12019294,1.00000011,1.6299859,45.0,1.12e-06,5.00000542,1.73525
65.0719,-66.9081,59.3727,-67.4658,59.0701,-65.8228,64.7461,-64.947,5.71662217,10.12860382,14.48977442,1.37906026,2.87226749,45.0,0.41367216,19.99999968,1.835633
82.4894,119.386,76.8412,118.697,76.8124,121.748,82.4398,124.637,4.38772379,10.84233629,13.84071715,1.09224331,2.98072261,45.0,5.22392458,16.63233227,2.974863
-66.0137,-114.381,-71.5161,-112.824,-70.8653,-110.854,-65.3835,-112.752,3.23058204,9.83588163,15.04592802,1.47315899,4.99999961,45.0,0.41445111,19.99999861,2.60757
-50.4768,-114.861,-56.0298,-113.917,-55.4058,-112.668,-49.8774,-113.709,2.67779495,8.10636235,10.18073725,5.49657257,3.18035697,45.0,5.35817641,19.9999995,1.742098
89.0498,-116.568,85.6605,106.845,86.1667,116.591,89.8736,-74.03,2.32336699,13.03893319,11.12384369,1.68670959,4.99999993,45.0,1.82715328,19.99999334,1.601214
80.7452,11.0112,75.0956,8.7503,75.0297,11.6634,80.6419,15.5519,5.5876546,19.58800872,21.74043462,1.00014296,2.08369492,45.0,2.48e-06,5.00006171,2.049918
-63.3532,-60.0575,-68.864,-61.9072,-69.4862,-60.019,-63.9702,-58.5268,4.5585081,13.60907214,17.17709135,1.00009946,2.51677065,45.0,1.35e-06,16.13845693,1.298034
76.5593,-0.4494,70.9501,1.3106,71.3604,3.6595,76.9894,2.8093,3.07,16.7,19.82,4.07,2.56101885,45.0,8.85707194,7.0542071,2.270777796578292
40.4847,-53.8033,34.8376,-54.3211,34.412,-53.3999,40.0182,-52.8329,6.39583418,8.28438696,15.98482108,1.0000005,3.3355039,45.0,1e-06,19.99945238,1.567364
75.7251,101.812,70.0749,101.765,70.0624,103.814,75.7081,104.613,6.4640487,19.20240616,20.39166339,1.00000197,2.94186997,45.0,9.8e-06,5.00000001,2.379592
-69.7337,-67.645,-75.4114,-67.0183,-75.0661,-63.8907,-69.4073,-65.3309,1.57228783,9.28791377,13.27220116,2.97854142,4.99999744,45.0,2.88905844,19.99999992,1.816539
-51.7982,-75.6821,-57.3126,-74.6338,-56.6584,-73.4363,-51.1713,-74.5861,6.19169903,19.99939878,19.36409332,1.00001174,3.444795,45.0,1.38e-06,5.00000075,1.960509
-85.0626,6.0794,-89.6933,-149.678,-89.3494,-34.2124,-84.7074,14.583,5.28590398,16.76997496,19.99084771,2.75736924,4.99897727,45.0,0.1660643,5.03086253,1.470842
-40.6411,164.353,-46.3044,164.866,-45.7761,166.096,-40.1461,165.505,6.04883675,7.95028728,16.60494017,1.37179619,2.64813895,45.0,0.37602225,19.99997842,1.62664
-41.4418,164.317,-47.1018,164.84,-46.5694,166.083,-40.9419,165.479,6.66162762,8.43694182,16.94975138,1.00000434,2.54157607,45.0,1.02e-06,19.41009776,1.555314
88.3915,14.6352,83.7311,-13.0851,83.564,-6.1134,88.9155,39.8193,6.026455,17.78437234,22.25357949,1.00029758,2.93527438,45.0,1.01e-06,5.0000202,1.547193
-63.1706,-55.6977,-68.7378,-54.4344,-68.152,-52.601,-62.6198,-54.1781,7.43383331,17.61939121,20.0853619,1.00000089,3.86141148,45.0,1e-06,5.0000002,1.660814
68.794,-60.4654,63.2837,-58.9189,63.8767,-57.4631,69.3857,-58.6608,6.90307051,16.31986476,22.70947842,1.00001494,1.7893199,45.0,0.00010049,6.27815098,3.496319
-47.0455,164.034,-52.6841,164.63,-52.1258,165.99,-46.5155,165.281,6.60439176,9.47493873,21.67354997,1.24291356,2.46095571,45.0,0.03859208,13.5046582,1.602664
79.252,128.73,73.6082,127.888,73.5754,130.325,79.2027,132.382,3.14752228,9.68401076,13.07212965,2.97292388,4.18177126,45.0,1.9416956,19.99994656,3.42798
81.6089,159.111,76.006,156.287,75.9463,158.881,81.511,163.331,3.74907127,8.45570628,7.7225463,1.55550102,3.07882301,45.0,19.95999392,10.4783582,3.243655
-85.0994,128.791,-89.1324,-6.2865,-89.7506,-113.317,-84.5324,137.641,1.95090269,5.00002272,14.08991627,2.51257915,4.99999643,45.0,6.44658359,19.99999915,1.291444
-50.9644,-15.1939,-56.593,-14.9927,-56.3004,-13.7431,-50.6835,-14.0727,4.48706423,7.85854656,11.91163633,1.06552149,2.52932343,45.0,7.31904317,19.82886478,2.269563
72.4544,-52.9412,66.9011,-54.3986,66.3082,-52.6346,71.8274,-50.7191,7.39779962,19.00411284,20.1565911,1.00001356,2.44146699,45.0,1.14e-06,5.00001474,1.274032
-39.501,163.332,-45.1699,163.829,-44.648,165.042,-39.0136,164.472,8.03066391,14.20231486,23.56120339,1.00000004,3.20581425,45.0,3.19e-06,5.00000037,1.7231
80.6815,101.871,75.0341,101.81,75.0179,104.483,80.6559,106.083,6.3336211,17.80140017,20.7937708,1.00000922,4.07119368,45.0,4.94e-06,5.00000009,1.873575
85.6801,-38.6331,79.9362,-39.6645,79.884,-34.5317,85.5602,-26.9104,4.18744173,6.57021356,17.71965088,2.04354183,3.50199757,45.0,0.97716369,19.99999074,2.751068
77.3092,-105.358,71.7691,-107.386,71.2734,-105.382,76.7786,-102.623,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
-78.1297,-114.108,-83.5935,-119.845,-84.2366,-114.226,-78.7348,-110.87,2.84212402,12.15430367,15.82845278,1.38304555,2.46714073,45.0,0.32494242,19.99999085,1.985924
